markt,haendlernummer,markt_haendlernummer,poolinggruppe_sellout,region_teile,thg,haendlername,tn_teilebonus_status,tn_teilebonus_101_freie_werkstatt,tn_teilebonus_104_service_u_karosserie_kettengebunden,reporting_inkludiert_teile
DEU,2M161,DEU2M161,,Süd,,B,False,False,False,False
DEU,2M200,DEU2M200,,K0,,C,False,False,False,False
DEU,2M201,DEU2M201,,West,,A,False,False,False,False
DEU,2M210,DEU2M210,,Digital,,B,False,False,False,False
DEU,2M280,DEU2M280,,Digital,,C,False,False,False,False
DEU,2M281,DEU2M281,,Digital,,A,False,False,False,False
DEU,2M300,DEU2M300,,Süd,,B,False,False,False,False
DEU,2M301,DEU2M301,,West,,C,False,False,False,False
DEU,2M305,DEU2M305,,Digital,,A,False,False,False,False
DEU,2M306,DEU2M306,,West,,B,False,False,False,False
DEU,2M307,DEU2M307,,Digital,,C,False,False,False,False
DEU,2M400,DEU2M400,,Süd,,A,False,False,False,True
DEU,2M502,DEU2M502,,Digital,,B,False,False,False,False
DEU,2M531,DEU2M531,,Süd,,C,False,False,False,True
DEU,2M534,DEU2M534,,Süd,,A,False,False,False,False
DEU,2M536,DEU2M536,,K0,,B,False,False,False,False
DEU,2M537,DEU2M537,,Digital,,C,False,False,False,False
DEU,2M539,DEU2M539,,Digital,,A,False,False,False,False
DEU,2M540,DEU2M540,,D07,,B,False,False,False,False
DEU,2M545,DEU2M545,,Süd,,C,False,False,False,True
DEU,2M551,DEU2M551,,West,,A,False,False,False,False
DEU,2M575,DEU2M575,,Digital,,B,False,False,False,False
DEU,2M577,DEU2M577,,Digital,,C,False,False,False,False
DEU,2M580,DEU2M580,,Süd,,A,False,False,False,True
DEU,2M582,DEU2M582,,Digital,,B,False,False,False,False
DEU,2M583,DEU2M583,,Digital,,C,False,False,False,True
DEU,2M584,DEU2M584,,Süd,,A,False,False,False,False
DEU,2M585,DEU2M585,,Süd,,B,False,False,False,True
DEU,2M586,DEU2M586,,Süd,,C,False,False,False,False
DEU,2M587,DEU2M587,,Süd,,A,False,False,False,True
DEU,2M589,DEU2M589,,Süd,,B,False,False,False,False
DEU,2M600,DEU2M600,,Süd,,C,False,False,False,False
DEU,2M606,DEU2M606,,K0,,A,False,False,False,False
DEU,2M610,DEU2M610,,Süd,,B,False,False,False,False
DEU,2M621,DEU2M621,,West,,C,False,False,False,False
DEU,2M625,DEU2M625,,West,,A,False,False,False,False
DEU,2M626,DEU2M626,,Süd,,B,False,False,False,False
DEU,2M630,DEU2M630,,Digital,,C,False,False,False,False
DEU,2M635,DEU2M635,,Digital,,A,False,False,False,False
DEU,2M640,DEU2M640,,Digital,,B,False,False,False,True
DEU,2M643,DEU2M643,,Süd,,C,False,False,False,False
DEU,2M648,DEU2M648,,Digital,,A,False,False,False,False
DEU,2M650,DEU2M650,,Digital,,B,False,False,False,False
DEU,2M665,DEU2M665,,M0,,C,False,False,False,False
DEU,2M670,DEU2M670,,Süd,,A,False,False,False,False
DEU,2M677,DEU2M677,,Nord,,B,False,False,False,False
DEU,2M681,DEU2M681,,Süd,,C,False,False,False,True
DEU,2M682,DEU2M682,,Nord,,A,False,False,False,True
DEU,2M683,DEU2M683,,M0,,B,False,False,False,False
DEU,2M684,DEU2M684,,M0,,C,False,False,False,False
DEU,2M685,DEU2M685,,M0,,A,False,False,False,False
DEU,2M686,DEU2M686,,Digital,,B,False,False,False,False
DEU,2M687,DEU2M687,,Nord,,C,False,False,False,True
DEU,2M688,DEU2M688,,Digital,,A,False,False,False,False
DEU,2M689,DEU2M689,,Süd,,B,False,False,False,False
DEU,2M690,DEU2M690,,Digital,,C,False,False,False,False
DEU,2M691,DEU2M691,,S0,,A,False,False,False,False
DEU,2M692,DEU2M692,,West,,B,False,False,False,False
DEU,2M696,DEU2M696,,Nord,,C,False,False,False,False
DEU,2M697,DEU2M697,,Nord,,A,False,False,False,False
DEU,2M698,DEU2M698,,Nord,,B,False,False,False,False
DEU,2M699,DEU2M699,,Nord,,C,False,False,False,False
DEU,2M701,DEU2M701,,Nord,,A,False,False,False,False
DEU,2M703,DEU2M703,,M0,,B,False,False,False,False
DEU,2M704,DEU2M704,,Süd,,C,False,False,False,True
DEU,2M707,DEU2M707,,Digital,,A,False,False,False,False
DEU,2M709,DEU2M709,,Digital,,B,False,False,False,False
DEU,2M710,DEU2M710,,Süd,,C,False,False,False,True
DEU,2M711,DEU2M711,,Digital,,A,False,False,False,False
DEU,2M741,DEU2M741,,Süd,,B,False,False,False,False
DEU,2M742,DEU2M742,,Süd,,C,False,False,False,False
DEU,2M743,DEU2M743,,Süd,,A,False,False,False,False
DEU,2M744,DEU2M744,,Digital,,B,False,False,False,False
DEU,2M745,DEU2M745,,Digital,,C,False,False,False,False
DEU,2M752,DEU2M752,,Nord,,A,False,False,False,True
DEU,2M756,DEU2M756,,Nord,,B,False,False,False,True
DEU,2M769,DEU2M769,,Süd,,C,False,False,False,True
DEU,2M770,DEU2M770,,EFA,,A,False,False,False,False
DEU,2M821,DEU2M821,,Digital,,B,False,False,False,False
DEU,2M851,DEU2M851,,Digital,,C,False,False,False,False
DEU,2M871,DEU2M871,,K0,,A,False,False,False,False
DEU,2M872,DEU2M872,,Digital,,B,False,False,False,False
DEU,2M881,DEU2M881,,Süd,,C,False,False,False,True
DEU,2M882,DEU2M882,,West,,A,False,False,False,False
DEU,2MA32,DEU2MA32,,S0,,B,False,False,False,False
DEU,2MA91,DEU2MA91,,Digital,,C,False,False,False,False
DEU,2MA97,DEU2MA97,,Süd,,A,False,False,False,False
DEU,2MC91,DEU2MC91,,S0,,B,False,False,False,False
DEU,2MG93,DEU2MG93,,Digital,,C,False,False,False,False
DEU,2ML91,DEU2ML91,,S0,,A,False,False,False,False
DEU,2ML95,DEU2ML95,,EFA,,B,False,False,False,False
DEU,2ML96,DEU2ML96,,Digital,,C,False,False,False,False
DEU,2ML97,DEU2ML97,,Digital,,A,False,False,False,False
DEU,2MQ92,DEU2MQ92,,Nord,,B,False,False,False,True
DEU,2MQ93,DEU2MQ93,,Nord/Ost,,C,False,False,False,False
DEU,2MT13,DEU2MT13,,Süd,,A,False,False,False,False
DEU,2MT93,DEU2MT93,,S0,,B,False,False,False,False
DEU,2MT94,DEU2MT94,,S0,,C,False,False,False,False
DEU,2N313,DEU2N313,,K0,,A,False,False,False,False
DEU,2N319,DEU2N319,,K0,,B,False,False,False,False
DEU,2N336,DEU2N336,,K0,,C,False,False,False,False
DEU,2N4Z0,DEU2N4Z0,,02,,A,False,False,False,False
DEU,2N550,DEU2N550,,Digital,,B,False,False,False,True
DEU,2N553,DEU2N553,,Süd,,C,False,False,False,True
DEU,2N562,DEU2N562,,Nord,,A,False,False,False,True
DEU,2N563,DEU2N563,,Digital,,B,False,False,False,False
DEU,2N565,DEU2N565,,M0,,C,False,False,False,False
DEU,2N580,DEU2N580,,Süd,,A,False,False,False,True
DEU,2N581,DEU2N581,,K0,,B,False,False,False,False
DEU,2N612,DEU2N612,,K0,,C,False,False,False,False
DEU,2N630,DEU2N630,,Süd,,A,False,False,False,False
DEU,2N647,DEU2N647,,Süd,,B,False,False,False,False
DEU,2N668,DEU2N668,,Digital,,C,False,False,False,False
DEU,2N669,DEU2N669,,Digital,,A,False,False,False,False
DEU,2N670,DEU2N670,,Digital,,B,False,False,False,False
DEU,2N671,DEU2N671,,EFA,,C,False,False,False,False
DEU,2N721,DEU2N721,,West,,A,False,False,False,False
DEU,2N731,DEU2N731,,K0,,B,False,False,False,False
DEU,2N732,DEU2N732,,Nord,,C,False,False,False,False
DEU,2N734,DEU2N734,,West,,A,False,False,False,False
DEU,2N737,DEU2N737,,K0,,B,False,False,False,False
DEU,2N738,DEU2N738,,Digital,,C,False,False,False,True
DEU,2N761,DEU2N761,,M0,,A,False,False,False,False
DEU,2N762,DEU2N762,,Digital,,B,False,False,False,True
DEU,2N792,DEU2N792,,K0,,C,False,False,False,False
DEU,2N796,DEU2N796,,West,,A,False,False,False,False
DEU,2N797,DEU2N797,,Süd,,B,False,False,False,True
DEU,2N840,DEU2N840,,K0,,C,False,False,False,False
DEU,2N844,DEU2N844,,Digital,,A,False,False,False,True
DEU,2N848,DEU2N848,,K0,,B,False,False,False,False
DEU,2N862,DEU2N862,,Süd,,C,False,False,False,False
DEU,2N870,DEU2N870,,Digital,,A,False,False,False,False
DEU,2N897,DEU2N897,,K0,,B,False,False,False,False
DEU,2N899,DEU2N899,,K0,,C,False,False,False,False
DEU,2NA91,DEU2NA91,,S0,,A,False,False,False,False
DEU,2NA94,DEU2NA94,,Digital,,B,False,False,False,False
DEU,2NB90,DEU2NB90,,M0,,C,False,False,False,False
DEU,2ND90,DEU2ND90,,Süd,,A,False,False,False,False
DEU,2NG80,DEU2NG80,,Nord/Ost,,B,False,False,False,False
DEU,2NG91,DEU2NG91,,Nord,,C,False,False,False,True
DEU,2NG96,DEU2NG96,,Nord,,A,False,False,False,False
DEU,2NG97,DEU2NG97,1NG90,Nord,HTH1,B,False,False,False,True
DEU,2NG98,DEU2NG98,1NG90,Nord,HTH1,C,False,False,False,True
DEU,2NGZ0,DEU2NGZ0,,02,,A,False,False,False,False
DEU,2NL90,DEU2NL90,,Digital,,B,False,False,False,False
DEU,2NN91,DEU2NN91,,S0,,C,False,False,False,False
DEU,2NN92,DEU2NN92,,S0,,A,False,False,False,False
DEU,2NN95,DEU2NN95,,Nord,,B,False,False,False,True
DEU,2NP92,DEU2NP92,,Digital,,C,False,False,False,False
DEU,2NS93,DEU2NS93,,S0,,A,False,False,False,False
DEU,2P101,DEU2P101,,West,,B,False,False,False,False
DEU,2P102,DEU2P102,,Süd,,C,False,False,False,True
DEU,2P103,DEU2P103,,Digital,,A,False,False,False,False
DEU,2P104,DEU2P104,,K0,,B,False,False,False,False
DEU,2P105,DEU2P105,,Digital,,C,False,False,False,False
DEU,2P106,DEU2P106,,West,,A,False,False,False,False
DEU,2P110,DEU2P110,,Süd,,B,False,False,False,True
DEU,2P123,DEU2P123,,Digital,,C,False,False,False,False
DEU,2P125,DEU2P125,,Digital,,A,False,False,False,False
DEU,2P151,DEU2P151,,Digital,,B,False,False,False,False
DEU,2P152,DEU2P152,,Digital,,C,False,False,False,True
DEU,2P153,DEU2P153,,K0,,A,False,False,False,False
DEU,2P157,DEU2P157,,K0,,B,False,False,False,False
DEU,2P159,DEU2P159,,Digital,,C,False,False,False,False
DEU,2P517,DEU2P517,,Süd,,A,False,False,False,False
DEU,2P563,DEU2P563,,Digital,,B,False,False,False,False
DEU,2P590,DEU2P590,,K0,,C,False,False,False,False
DEU,2P623,DEU2P623,,K0,,A,False,False,False,False
DEU,2P627,DEU2P627,,K0,,B,False,False,False,False
DEU,2P630,DEU2P630,,K0,,C,False,False,False,False
DEU,2P634,DEU2P634,,Süd,,A,False,False,False,True
DEU,2P723,DEU2P723,,K0,,B,False,False,False,False
DEU,2P726,DEU2P726,,Süd,,C,False,False,False,True
DEU,2P780,DEU2P780,,West,,A,False,False,False,False
DEU,2P788,DEU2P788,,West,,B,False,False,False,False
DEU,2P789,DEU2P789,,Süd,,C,False,False,False,True
DEU,2P791,DEU2P791,,Digital,,A,False,False,False,False
DEU,2P846,DEU2P846,,Süd,,B,False,False,False,False
DEU,2P847,DEU2P847,,K0,,C,False,False,False,False
DEU,2P848,DEU2P848,,West,,A,False,False,False,False
DEU,2P849,DEU2P849,,K0,,B,False,False,False,False
DEU,2P852,DEU2P852,,K0,,C,False,False,False,False
DEU,2P873,DEU2P873,,Süd,,A,False,False,False,False
DEU,2P891,DEU2P891,,Digital,,B,False,False,False,False
DEU,2P892,DEU2P892,,Süd,,C,False,False,False,False
DEU,2P894,DEU2P894,,Süd,,A,False,False,False,False
DEU,2P897,DEU2P897,,West,,B,False,False,False,False
DEU,2P906,DEU2P906,,Digital,,C,False,False,False,False
DEU,2P909,DEU2P909,,West,,A,False,False,False,False
DEU,2P910,DEU2P910,,Digital,,B,False,False,False,False
DEU,2P911,DEU2P911,,West,,C,False,False,False,False
DEU,2P912,DEU2P912,,K0,,A,False,False,False,False
DEU,2P913,DEU2P913,,K0,,B,False,False,False,False
DEU,2P914,DEU2P914,,Süd,,C,False,False,False,True
DEU,2P915,DEU2P915,,Süd,,A,False,False,False,True
DEU,2PA91,DEU2PA91,,Digital,,B,False,False,False,False
DEU,2PC10,DEU2PC10,,Süd,,C,False,False,False,False
DEU,2PC11,DEU2PC11,,Nord,,A,False,False,False,True
DEU,2PC91,DEU2PC91,,Digital,,B,False,False,False,True
DEU,2PK90,DEU2PK90,,Nord,,C,False,False,False,True
DEU,2PK92,DEU2PK92,,Nord,,A,False,False,False,True
DEU,2PL91,DEU2PL91,,Digital,,B,False,False,False,False
DEU,2PP80,DEU2PP80,,EFA,,C,False,False,False,False
DEU,2PP90,DEU2PP90,,Süd,,A,False,False,False,True
DEU,2PP91,DEU2PP91,,Digital,,B,False,False,False,False
DEU,2PP93,DEU2PP93,,Digital,,C,False,False,False,False
DEU,2PP94,DEU2PP94,,Digital,,A,False,False,False,False
DEU,2PQ91,DEU2PQ91,,Nord,,B,False,False,False,True
DEU,2PQ92,DEU2PQ92,,Digital,,C,False,False,False,True
DEU,2PS30,DEU2PS30,,Süd,,A,False,False,False,True
DEU,2Q100,DEU2Q100,,Süd,,B,False,False,False,True
DEU,2Q115,DEU2Q115,,Digital,,C,False,False,False,False
DEU,2Q116,DEU2Q116,,Süd,,A,False,False,False,False
DEU,2Q120,DEU2Q120,,Digital,,B,False,False,False,False
DEU,2Q121,DEU2Q121,,EFA,,C,False,False,False,False
DEU,2Q1Y0,DEU2Q1Y0,,02,,A,False,False,False,False
DEU,2Q381,DEU2Q381,,K0,,B,False,False,False,False
DEU,2Q382,DEU2Q382,,EFA,,C,False,False,False,False
DEU,2Q385,DEU2Q385,,West,,A,False,False,False,False
DEU,2Q510,DEU2Q510,,Digital,,B,False,False,False,False
DEU,2Q522,DEU2Q522,,K0,,C,False,False,False,False
DEU,2Q532,DEU2Q532,,Digital,,A,False,False,False,False
DEU,2Q533,DEU2Q533,,Digital,,B,False,False,False,False
DEU,2Q539,DEU2Q539,,Süd,,C,False,False,False,True
DEU,2Q545,DEU2Q545,,Digital,,A,False,False,False,False
DEU,2Q546,DEU2Q546,,Digital,,B,False,False,False,True
DEU,2Q549,DEU2Q549,,Digital,,C,False,False,False,False
DEU,2Q551,DEU2Q551,,Digital,,A,False,False,False,False
DEU,2Q558,DEU2Q558,,K0,,B,False,False,False,False
DEU,2Q559,DEU2Q559,,Digital,,C,False,False,False,False
DEU,2Q561,DEU2Q561,,Süd,,A,False,False,False,True
DEU,2Q573,DEU2Q573,,K0,,B,False,False,False,False
DEU,2Q583,DEU2Q583,,Süd,,C,False,False,False,False
DEU,2Q584,DEU2Q584,,Süd,,A,False,False,False,True
DEU,2Q585,DEU2Q585,,Süd,,B,False,False,False,True
DEU,2Q587,DEU2Q587,,Digital,,C,False,False,False,False
DEU,2Q652,DEU2Q652,,K0,,A,False,False,False,False
DEU,2Q693,DEU2Q693,,Digital,,B,False,False,False,False
DEU,2Q695,DEU2Q695,,K0,,C,False,False,False,False
DEU,2Q698,DEU2Q698,,Süd,,A,False,False,False,False
DEU,2Q726,DEU2Q726,,Süd,,B,False,False,False,True
DEU,2Q831,DEU2Q831,,Digital,,C,False,False,False,False
DEU,2Q842,DEU2Q842,,Digital,,A,False,False,False,False
DEU,2Q851,DEU2Q851,,K0,,B,False,False,False,False
DEU,2Q852,DEU2Q852,,EFA,,C,False,False,False,False
DEU,2Q861,DEU2Q861,,Süd,,A,False,False,False,False
DEU,2Q890,DEU2Q890,,Süd,,B,False,False,False,True
DEU,2Q895,DEU2Q895,,EFA,,C,False,False,False,False
DEU,2Q941,DEU2Q941,,Süd,,A,False,False,False,False
DEU,2Q943,DEU2Q943,,Süd,,B,False,False,False,True
DEU,2Q985,DEU2Q985,,EFA,,C,False,False,False,False
DEU,2QB91,DEU2QB91,,Digital,,A,False,False,False,False
DEU,2QE91,DEU2QE91,,Digital,,B,False,False,False,False
DEU,2QY94,DEU2QY94,,Digital,,C,False,False,False,False
DEU,2R110,DEU2R110,,Nord/Ost,,A,False,False,False,False
DEU,2R391,DEU2R391,,Digital,,B,False,False,False,False
DEU,2R473,DEU2R473,,West,,C,False,False,False,False
DEU,2R567,DEU2R567,,Süd,,A,False,False,False,True
DEU,2R580,DEU2R580,,Süd,,B,False,False,False,False
DEU,2R590,DEU2R590,,Digital,,C,False,False,False,False
DEU,2R595,DEU2R595,,K0,,A,False,False,False,False
DEU,2R597,DEU2R597,,West,,B,False,False,False,False
DEU,2R600,DEU2R600,,Nord,,C,False,False,False,True
DEU,2R610,DEU2R610,,S0,,A,False,False,False,False
DEU,2R649,DEU2R649,,Digital,,B,False,False,False,False
DEU,2R654,DEU2R654,,K0,,C,False,False,False,False
DEU,2R655,DEU2R655,,West,,A,False,False,False,False
DEU,2R712,DEU2R712,,West,,B,False,False,False,False
DEU,2R713,DEU2R713,,West,,C,False,False,False,False
DEU,2R714,DEU2R714,,Süd,,A,False,False,False,False
DEU,2R715,DEU2R715,,Süd,,B,False,False,False,False
DEU,2R740,DEU2R740,,Süd,,C,False,False,False,True
DEU,2R741,DEU2R741,,Süd,,A,False,False,False,True
DEU,2R760,DEU2R760,,Süd,,B,False,False,False,True
DEU,2R791,DEU2R791,,Digital,,C,False,False,False,False
DEU,2R825,DEU2R825,,K0,,A,False,False,False,False
DEU,2R827,DEU2R827,,Süd,,B,False,False,False,False
DEU,2R835,DEU2R835,,West,,C,False,False,False,False
DEU,2R901,DEU2R901,,K0,,A,False,False,False,False
DEU,2R908,DEU2R908,,Digital,,B,False,False,False,False
DEU,2R912,DEU2R912,,Digital,,C,False,False,False,True
DEU,2R934,DEU2R934,,West,,A,False,False,False,False
DEU,2R935,DEU2R935,,Digital,,B,False,False,False,False
DEU,2R936,DEU2R936,,Süd,,C,False,False,False,False
DEU,2R937,DEU2R937,,EFA,,A,False,False,False,False
DEU,2RA91,DEU2RA91,,EFA,,B,False,False,False,False
DEU,2RB93,DEU2RB93,,Digital,,C,False,False,False,False
DEU,2RD11,DEU2RD11,,S0,,A,False,False,False,False
DEU,2RD12,DEU2RD12,,Süd,,B,False,False,False,False
DEU,2RD20,DEU2RD20,,Süd,,C,False,False,False,False
DEU,2RD30,DEU2RD30,,S0,,A,False,False,False,False
DEU,2RD31,DEU2RD31,,Nord,,B,False,False,False,True
DEU,2RD32,DEU2RD32,,Nord,,C,False,False,False,False
DEU,2RD34,DEU2RD34,,Digital,,A,False,False,False,False
DEU,2RD91,DEU2RD91,,Nord,,B,False,False,False,True
DEU,2RF11,DEU2RF11,,Nord/Ost,,C,False,False,False,False
DEU,2RF12,DEU2RF12,,Nord/Ost,,A,False,False,False,False
DEU,2RF13,DEU2RF13,,Nord,,B,False,False,False,False
DEU,2S100,DEU2S100,,S0,,C,False,False,False,False
DEU,2S110,DEU2S110,,Süd,,A,False,False,False,True
DEU,2S150,DEU2S150,,Süd,,B,False,False,False,False
DEU,2S151,DEU2S151,,M0,,C,False,False,False,False
DEU,2S414,DEU2S414,,S0,,A,False,False,False,False
DEU,2S415,DEU2S415,,Digital,,B,False,False,False,False
DEU,2S417,DEU2S417,,S0,,C,False,False,False,False
DEU,2S419,DEU2S419,,S0,,A,False,False,False,False
DEU,2S426,DEU2S426,,Nord/Ost,,B,False,False,False,False
DEU,2S438,DEU2S438,,S0,,C,False,False,False,False
DEU,2S512,DEU2S512,,EFA,,A,False,False,False,False
DEU,2S515,DEU2S515,,Digital,,B,False,False,False,False
DEU,2S543,DEU2S543,,Nord/Ost,,C,False,False,False,False
DEU,2S572,DEU2S572,,Digital,,A,False,False,False,False
DEU,2S576,DEU2S576,,Süd,,B,False,False,False,True
DEU,2S615,DEU2S615,,M0,,C,False,False,False,False
DEU,2S620,DEU2S620,,Digital,,A,False,False,False,False
DEU,2S621,DEU2S621,,EFA,,B,False,False,False,False
DEU,2S622,DEU2S622,,Nord,,C,False,False,False,False
DEU,2S623,DEU2S623,,Digital,,A,False,False,False,False
DEU,2S651,DEU2S651,,Nord,,B,False,False,False,True
DEU,2S652,DEU2S652,,Nord,,C,False,False,False,True
DEU,2S656,DEU2S656,,Nord,,A,False,False,False,True
DEU,2S664,DEU2S664,,Süd,,B,False,False,False,True
DEU,2S666,DEU2S666,,EFA,,C,False,False,False,False
DEU,2S667,DEU2S667,,Süd,,A,False,False,False,True
DEU,2S672,DEU2S672,,Nord,,B,False,False,False,True
DEU,2S687,DEU2S687,,Süd,,C,False,False,False,False
DEU,2S688,DEU2S688,,M0,,A,False,False,False,False
DEU,2S695,DEU2S695,,M0,,B,False,False,False,False
DEU,2S726,DEU2S726,,Süd,,C,False,False,False,False
DEU,2S791,DEU2S791,,M0,,A,False,False,False,False
DEU,2S833,DEU2S833,,M0,,B,False,False,False,False
DEU,2S836,DEU2S836,,Süd,,C,False,False,False,False
DEU,2S837,DEU2S837,,Süd,,A,False,False,False,False
DEU,2S839,DEU2S839,,M0,,B,False,False,False,False
DEU,2S851,DEU2S851,,M0,,C,False,False,False,False
DEU,2S852,DEU2S852,,Digital,,A,False,False,False,True
DEU,2S863,DEU2S863,,Digital,,B,False,False,False,False
DEU,2S871,DEU2S871,,Süd,,C,False,False,False,False
DEU,2S873,DEU2S873,,EFA,,A,False,False,False,False
DEU,2S891,DEU2S891,,Süd,,B,False,False,False,False
DEU,2S892,DEU2S892,,Süd,,C,False,False,False,False
DEU,2S895,DEU2S895,,Süd,,A,False,False,False,False
DEU,2S897,DEU2S897,,EFA,,B,False,False,False,False
DEU,2S898,DEU2S898,1S6G9,Süd,MTH1,C,True,False,False,True
DEU,2S899,DEU2S899,,EFA,,A,False,False,False,False
DEU,2SA91,DEU2SA91,,S0,,B,False,False,False,False
DEU,2SA96,DEU2SA96,,Nord,,C,False,False,False,False
DEU,2SB60,DEU2SB60,,Süd,,A,False,False,False,True
DEU,2SC10,DEU2SC10,,S0,,B,False,False,False,False
DEU,2SC55,DEU2SC55,,Digital,,C,False,False,False,False
DEU,2SC91,DEU2SC91,,Nord,,A,False,False,False,False
DEU,2SC92,DEU2SC92,,Digital,,B,False,False,False,False
DEU,2SC94,DEU2SC94,,S0,,C,False,False,False,False
DEU,2SC95,DEU2SC95,,Digital,,A,False,False,False,False
DEU,2SE10,DEU2SE10,,S0,,B,False,False,False,False
DEU,2SK91,DEU2SK91,,Digital,,C,False,False,False,False
DEU,2SK92,DEU2SK92,,Nord,,A,False,False,False,True
DEU,2SK95,DEU2SK95,,Digital,,B,False,False,False,False
DEU,2SK96,DEU2SK96,,Digital,,C,False,False,False,False
DEU,2SM12,DEU2SM12,,Digital,,A,False,False,False,False
DEU,2SN10,DEU2SN10,,K0,,B,False,False,False,False
DEU,2SW23,DEU2SW23,,M0,,C,False,False,False,False
DEU,2SW24,DEU2SW24,,M0,,A,False,False,False,False
DEU,2T305,DEU2T305,,Süd,,B,False,False,False,False
DEU,2T315,DEU2T315,,Süd,,C,False,False,False,False
DEU,2T317,DEU2T317,,Süd,,A,False,False,False,True
DEU,2T329,DEU2T329,,Digital,,B,False,False,False,False
DEU,2T331,DEU2T331,,Süd,,C,False,False,False,True
DEU,2T332,DEU2T332,,Digital,,A,False,False,False,False
DEU,2T333,DEU2T333,,Digital,,B,False,False,False,False
DEU,2T336,DEU2T336,,M0,,C,False,False,False,False
DEU,2T337,DEU2T337,,Süd,,A,False,False,False,True
DEU,2T350,DEU2T350,1T670,Süd,MTH1,B,True,True,True,False
DEU,2T351,DEU2T351,,Süd,,C,False,False,False,False
DEU,2T376,DEU2T376,,Süd,,A,False,False,False,False
DEU,2T384,DEU2T384,,Süd,,B,False,False,False,False
DEU,2T509,DEU2T509,,Digital,,C,False,False,False,False
DEU,2T520,DEU2T520,1T520,Süd,MTH1,A,False,False,False,False
DEU,2T525,DEU2T525,,M0,,B,False,False,False,False
DEU,2T527,DEU2T527,,M0,,C,False,False,False,False
DEU,2T554,DEU2T554,,Süd,,A,False,False,False,True
DEU,2T564,DEU2T564,,Digital,,B,False,False,False,False
DEU,2T571,DEU2T571,,Süd,,C,False,False,False,False
DEU,2T575,DEU2T575,,Süd,,A,False,False,False,False
DEU,2T578,DEU2T578,,Digital,,B,False,False,False,False
DEU,2T582,DEU2T582,,Digital,,C,False,False,False,True
DEU,2T584,DEU2T584,,Süd,,A,False,False,False,False
DEU,2T587,DEU2T587,,Digital,,B,False,False,False,False
DEU,2T588,DEU2T588,,Digital,,C,False,False,False,False
DEU,2T605,DEU2T605,,M0,,A,False,False,False,False
DEU,2T606,DEU2T606,,K0,,B,False,False,False,False
DEU,2T610,DEU2T610,,K0,,C,False,False,False,False
DEU,2T612,DEU2T612,,Digital,,A,False,False,False,False
DEU,2T613,DEU2T613,,Digital,,B,False,False,False,True
DEU,2T633,DEU2T633,,Digital,,C,False,False,False,False
DEU,2T636,DEU2T636,,Digital,,A,False,False,False,False
DEU,2T641,DEU2T641,,Digital,,B,False,False,False,False
DEU,2T647,DEU2T647,,Digital,,C,False,False,False,False
DEU,2T649,DEU2T649,,Süd,,A,False,False,False,False
DEU,2T654,DEU2T654,,Süd,,B,False,False,False,True
DEU,2T674,DEU2T674,1T670,Süd,,C,True,True,True,True
DEU,2T675,DEU2T675,,Süd,,A,False,False,False,False
DEU,2T677,DEU2T677,,Digital,,B,False,False,False,False
DEU,2T678,DEU2T678,,Digital,,C,False,False,False,False
DEU,2T679,DEU2T679,,Süd,,A,False,False,False,True
DEU,2T717,DEU2T717,,Süd,,B,False,False,False,True
DEU,2T718,DEU2T718,,Digital,,C,False,False,False,False
DEU,2T723,DEU2T723,,Digital,,A,False,False,False,False
DEU,2T724,DEU2T724,,M0,,B,False,False,False,False
DEU,2T725,DEU2T725,,Digital,,C,False,False,False,False
DEU,2T726,DEU2T726,,Digital,,A,False,False,False,False
DEU,2T743,DEU2T743,,Digital,,B,False,False,False,False
DEU,2T792,DEU2T792,,Digital,,C,False,False,False,False
DEU,2T797,DEU2T797,,Digital,,A,False,False,False,False
DEU,2T802,DEU2T802,,Digital,,B,False,False,False,False
DEU,2T803,DEU2T803,,Digital,,C,False,False,False,False
DEU,2TA91,DEU2TA91,,Digital,,A,False,False,False,False
DEU,2TA92,DEU2TA92,,Süd,,B,False,False,False,True
DEU,2TH91,DEU2TH91,,M0,,C,False,False,False,False
DEU,2TH94,DEU2TH94,,West,,A,False,False,False,False
DEU,2TL26,DEU2TL26,,Nord,,B,False,False,False,True
DEU,2TS91,DEU2TS91,,Nord/Ost,,C,False,False,False,False
DEU,2TS92,DEU2TS92,,S0,,A,False,False,False,False
DEU,2TS93,DEU2TS93,,S0,,B,False,False,False,False
DEU,2U120,DEU2U120,,M0,,C,False,False,False,False
DEU,2U141,DEU2U141,,M0,,A,False,False,False,False
DEU,2U142,DEU2U142,,M0,,B,False,False,False,False
DEU,2U143,DEU2U143,,Digital,,C,False,False,False,False
DEU,2U161,DEU2U161,,Digital,,A,False,False,False,False
DEU,2U305,DEU2U305,,Süd,,B,False,False,False,False
DEU,2U307,DEU2U307,,Nord/Ost,,C,False,False,False,False
DEU,2U412,DEU2U412,,Digital,,A,False,False,False,False
DEU,2U413,DEU2U413,,Digital,,B,False,False,False,True
DEU,2U414,DEU2U414,,Süd,,C,False,False,False,True
DEU,2U505,DEU2U505,,Süd,,A,False,False,False,False
DEU,2U523,DEU2U523,,Digital,,B,False,False,False,False
DEU,2U525,DEU2U525,,Süd,,C,False,False,False,True
DEU,2U532,DEU2U532,,Digital,,A,False,False,False,False
DEU,2U585,DEU2U585,,EFA,,B,False,False,False,False
DEU,2U594,DEU2U594,,Digital,,C,False,False,False,False
DEU,2U613,DEU2U613,,Süd,,A,False,False,False,False
